Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Bytes,BioProject,Library Name,BioSampleModel,sex,Isolate,Tissue,AGE,geo_loc_name_country,geo_loc_name_country_continent,dev_stage,geo_loc_name,Collection_date,Ecotype,Breed,Strain,lat_lon,Cultivar,Specimen_voucher,isol_growth_condt,Biomaterial_provider,Sample_Type,Sample_Name,env_biome,env_feature,env_material,estimated_size,num_replicons,ploidy,propagation,collected_by,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,AssemblyName,run (run),actual_read_length (run),total_bases (run),project_name,Alias,geographic_location_(country_and/or_sea),Broker_name,isolation-source,env_broad_scale,env_local_scale,env_medium,sub_species,Investigation_type,snout-vent_length,vent-tail,weight,ENA_CHECKLIST,fasta_file (run),organism (run),COUNTRY,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,common_name,environment_(biome),environment_(feature),environment_(material),External_Id,geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Sequencing_method,Submitter_Id,biotic_relationship,Clone,extrachrom_elements,rel_to_oxygen,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level,Isolation_source,Description,Label,identified_by,locus_tag_prefix,geographic_location_(region_and_locality),PHENOTYPE,BIOME,Env_package,feature,material,Replicate,tissue_type,death_date,quality_book_char (run),Sample_ID,birth_location,Genotype,store_cond,tissue-type,geo-loc-name,specimen-voucher,alternative_specimen_voucher,sequencing_date (run),type-material
SRR6950621,WGS,SAMN07840320,UNIVERSIDAD DE OVIEDO,public,SRX3893907,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Chelonoidis abingdonii,ILLUMINA,2018-09-26T00:00:00Z,cabi,SRP125129,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,29742259800,18403452532,PRJNA416050,lg6,Model organism or animal,male,Lonesome George,Blood,c.104,Ecuador,South America,Adult,Ecuador: Galapagos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6950622,WGS,SAMN07840320,UNIVERSIDAD DE OVIEDO,public,SRX3893906,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Chelonoidis abingdonii,ILLUMINA,2018-09-25T00:00:00Z,cabi,SRP125129,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",202,12199632642,7173414045,PRJNA416050,lg5,Model organism or animal,male,Lonesome George,Blood,c.104,Ecuador,South America,Adult,Ecuador: Galapagos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6950623,WGS,SAMN07840320,UNIVERSIDAD DE OVIEDO,public,SRX3893905,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Chelonoidis abingdonii,ILLUMINA,2018-09-26T00:00:00Z,cabi,SRP125129,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,39090541800,23025003237,PRJNA416050,lg8,Model organism or animal,male,Lonesome George,Blood,c.104,Ecuador,South America,Adult,Ecuador: Galapagos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6950624,WGS,SAMN07840320,UNIVERSIDAD DE OVIEDO,public,SRX3893904,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Chelonoidis abingdonii,ILLUMINA,2018-09-26T00:00:00Z,cabi,SRP125129,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,34967710400,21887933681,PRJNA416050,lg7,Model organism or animal,male,Lonesome George,Blood,c.104,Ecuador,South America,Adult,Ecuador: Galapagos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9091361,WGS,SAMN10724078,MCDONNELL GENOME INSTITUTE AT WASHINGTON UNIVERSITY,public,SRX5866481,Illumina NovaSeq 6000,PAIRED,size fractionation,GENOMIC,Pelusios castaneus,ILLUMINA,2019-05-20T00:00:00Z,Pelusios castaneus HBS 134588,SRP198945,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,153436253026,53419488032,PRJNA512121,STAF-Pelusios_castaneus-Input_3-lib1,Model organism or animal,male,missing,blood,,,,adult,,2018-12-14,missing,missing,missing,,missing,UCLA_HBS 134588,,Dr. Don Bluth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9097529,WGS,SAMN10723923,MCDONNELL GENOME INSTITUTE AT WASHINGTON UNIVERSITY,public,SRX5872523,Illumina NovaSeq 6000,PAIRED,size fractionation,GENOMIC,Dermatemys mawii,ILLUMINA,2019-05-20T00:00:00Z,Dermatemys mawii HBS 134591,SRP198995,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,128691241880,44839918674,PRJNA512129,STAF-Dermatemys_mawii-Input_2-lib1,Model organism or animal,male,missing,blood,,,,adult,,2019-01-09,missing,missing,missing,,missing,UCLA_HBS 134591,,Jacksonville Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Jacksonville\, FL",,,,,,,,,,,,,,,,,,,,,,,Jacksonville Zoo,,,,,,,,,,,,,,,,,,,,,,,,
SRR9104622,WGS,SAMN10723686,MCDONNELL GENOME INSTITUTE AT WASHINGTON UNIVERSITY,public,SRX5879573,Illumina NovaSeq 6000,PAIRED,size fractionation,GENOMIC,Emydura subglobosa,ILLUMINA,2019-05-22T00:00:00Z,Emydura subglobosa HBS 134592,SRP199110,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,126211977712,43521442314,PRJNA512130,STAF-Emydura_subglobosa-Input_1-lib1,Model organism or animal,male,missing,blood,,,,adult,,2019-01-09,missing,missing,missing,,missing,,,St. Louis zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRR144861,WGS,SAMD00132326,KYOTO_SC,public,DRX136017,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Emydocephalus ijimae,ILLUMINA,2019-01-07T00:00:00Z,SAMD00132326,DRP004723,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,133543312196,60959907782,PRJDB7221,,MIGS.eu,,missing,,,Japan,Asia,,Japan:Okinawa,2015-09-30,missing,,missing,26.43 N 127.78 E,missing,KUZ<JPN>:R72604,not applicable,,,turtlehead sea snake,not applicable,not applicable,not applicable,2.1 Gbp,missing,haploid,sexual,,,,,,,,,,,,,,,sea snake genome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emyIji,,,,,,,,,,,,,,,,,,,,
DRR144984,WGS,SAMD00132327,KYOTO_SC,public,DRX136140,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Laticauda laticaudata,ILLUMINA,2019-01-07T00:00:00Z,SAMD00132327,DRP004721,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",202,98964631436,45358088387,PRJDB7226,,MIGS.eu,,missing,,,Japan,Asia,,Japan:Okinawa,2014-07-24,missing,,missing,26.67 N 127.87 E,missing,KUZ<JPN>:R72402,not applicable,,,blue-lipped sea krait,not applicable,not applicable,not applicable,1.7 Gbp,missing,haploid,sexual,,,,,,,,,,,,,,,sea snake genome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,latLat,,,,,,,,,,,,,,,,,,,,
DRR144985,WGS,SAMD00132327,KYOTO_SC,public,DRX136141,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Laticauda laticaudata,ILLUMINA,2019-01-07T00:00:00Z,SAMD00132327,DRP004721,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",202,99350829984,48249806736,PRJDB7226,,MIGS.eu,,missing,,,Japan,Asia,,Japan:Okinawa,2014-07-24,missing,,missing,26.67 N 127.87 E,missing,KUZ<JPN>:R72402,not applicable,,,blue-lipped sea krait,not applicable,not applicable,not applicable,1.7 Gbp,missing,haploid,sexual,,,,,,,,,,,,,,,sea snake genome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,latLat,,,,,,,,,,,,,,,,,,,,
DRR147394,WGS,SAMD00134211,KYOTO_SC,public,DRX138186,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Hydrophis melanocephalus,ILLUMINA,2019-01-07T00:00:00Z,SAMD00134211,DRP004724,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",202,191217754494,92750035165,PRJDB7271,550bp_paired-end,MIGS.eu,,missing,,,Japan,Asia,,Japan:Okinawa,2014-07-24,missing,,missing,26.67 N 127.87 E,missing,KUZ<JPN>:R72403,not applicable,,,slender-necked sea snake,not applicable,not applicable,not applicable,2.0 Gbp,missing,haploid,sexual,,,,,,,,,,,,,,,sea snake genome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRR147395,WGS,SAMD00134211,KYOTO_SC,public,DRX138187,Illumina HiSeq 1500,PAIRED,RANDOM,GENOMIC,Hydrophis melanocephalus,ILLUMINA,2019-01-07T00:00:00Z,SAMD00134211,DRP004724,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",254,23653334964,10969812280,PRJDB7271,7000bp_mate-pair,MIGS.eu,,missing,,,Japan,Asia,,Japan:Okinawa,2014-07-24,missing,,missing,26.67 N 127.87 E,missing,KUZ<JPN>:R72403,not applicable,,,slender-necked sea snake,not applicable,not applicable,not applicable,2.0 Gbp,missing,haploid,sexual,,,,,,,,,,,,,,,sea snake genome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRR147396,WGS,SAMD00134211,KYOTO_SC,public,DRX138188,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Hydrophis melanocephalus,ILLUMINA,2019-01-07T00:00:00Z,SAMD00134211,DRP004724,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,2101123626,1107499531,PRJDB7271,7000bp_mate-pair,MIGS.eu,,missing,,,Japan,Asia,,Japan:Okinawa,2014-07-24,missing,,missing,26.67 N 127.87 E,missing,KUZ<JPN>:R72403,not applicable,,,slender-necked sea snake,not applicable,not applicable,not applicable,2.0 Gbp,missing,haploid,sexual,,,,,,,,,,,,,,,sea snake genome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8397141,WGS,SAMN07738522,UNIVERSITY OF TEXAS AT ARLINGTON,public,SRX5206486,Illumina HiSeq 2500,PAIRED,Restriction Digest,GENOMIC,Crotalus viridis viridis,ILLUMINA,2019-01-04T00:00:00Z,Cvv001,SRP175339,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,31132580228,12237871210,PRJNA413201,CroVir3.0_chicago_2,Model organism or animal,male,SPM297,liver,,,,adult,,,,missing,,,,,,,,,,,,,,,,Steve Mackessy,,,,,,,,,,,,,,,,,,,,,,viridis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8397142,WGS,SAMN07738522,UNIVERSITY OF TEXAS AT ARLINGTON,public,SRX5206485,Illumina HiSeq 2500,PAIRED,Restriction Digest,GENOMIC,Crotalus viridis viridis,ILLUMINA,2019-01-04T00:00:00Z,Cvv001,SRP175339,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,38005055006,14810408197,PRJNA413201,CroVir3.0_chicago_1,Model organism or animal,male,SPM297,liver,,,,adult,,,,missing,,,,,,,,,,,,,,,,Steve Mackessy,,,,,,,,,,,,,,,,,,,,,,viridis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8926374,WGS,SAMN10722981,MCDONNELL GENOME INSTITUTE AT WASHINGTON UNIVERSITY,public,SRX5294537,Illumina NovaSeq 6000,PAIRED,size fractionation,GENOMIC,Cuora amboinensis,ILLUMINA,2019-04-18T00:00:00Z,Cuora amboinensis 2857511,SRP182108,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,76327097970,26502103926,PRJNA511034,CAAF-105011-105011_200uLPCRga-lib1,Model organism or animal,male,missing,blood,,,,adult,,2018-09-21,missing,missing,missing,,missing,,,St. Louis Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: St. Louis Zoo\, St Louis\, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLZ ID 105011,,,
SRR8926373,WGS,SAMN10722981,MCDONNELL GENOME INSTITUTE AT WASHINGTON UNIVERSITY,public,SRX5294537,Illumina NovaSeq 6000,PAIRED,size fractionation,GENOMIC,Cuora amboinensis,ILLUMINA,2019-04-18T00:00:00Z,Cuora amboinensis 2857511,SRP182108,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,137845753988,46725165541,PRJNA511034,CAAF-105011-105011_200uLPCRga-lib1,Model organism or animal,male,missing,blood,,,,adult,,2018-09-21,missing,missing,missing,,missing,,,St. Louis Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: St. Louis Zoo\, St Louis\, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLZ ID 105011,,,
SRR7647053,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510041,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,7774666500,3159939687,PRJNA479402,RRA35243,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647054,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510040,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,8822080800,3576571014,PRJNA479402,RRA35244,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647055,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510039,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,18070683300,7217922314,PRJNA479402,DEL00866_L3,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647057,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510037,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,14571139200,5857693132,PRJNA479402,DEL00858_L4,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647058,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510036,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,18496377300,7342960134,PRJNA479402,DEL00866_L2,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647059,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510035,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,15249381600,6987249520,PRJNA479402,DEL00858_L2,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647060,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510034,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,14926050300,5997343525,PRJNA479402,DEL00858_L3,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647061,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510033,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,18379260000,7766997875,PRJNA479402,DES01088_L3,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647062,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510032,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,18442359900,7784071443,PRJNA479402,DES01088_L4,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647064,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510030,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,24318399000,9444003429,PRJNA479402,DES00780_L5,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647065,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510029,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,9051147300,3660528429,PRJNA479402,RRA35239,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647066,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510028,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,8287236000,3383471399,PRJNA479402,RRA35240,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647067,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510027,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,9015977400,3680456057,PRJNA479402,RRA35241,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647068,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510026,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,8479550400,3454924909,PRJNA479402,RRA35242,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647069,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510025,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,19050414600,7572912402,PRJNA479402,DEL00859_L2,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647070,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510024,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,18466578600,7383870265,PRJNA479402,DEL00859_L3,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647071,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510023,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,16962585600,7057038436,PRJNA479402,DES01087_L4,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7647072,WGS,SAMN09536731,GUANGDONG INSTITUTE OF APPLIED BIOLOGICAL RESOURCES,public,SRX4510022,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Platysternon megacephalum,ILLUMINA,2018-12-12T00:00:00Z,big-headed turtle,SRP156419,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,16999637100,7144765235,PRJNA479402,DES01088_L2,Model organism or animal,male,DO16091913,muscle,not collected,,,not collected,,,not collected,not collected,not collected,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big-headed turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
