BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	dev_stage	AGE	Ecotype	Biomaterial_provider	Collection_date	Replicate	use_species
PRJNA485198	SRR7662475	WGS	302	21370236344	SAMN09786194	10059868534	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523032	Illumina HiSeq 3000	KZA3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZA3	SRP156808	Model organism or animal	male	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_3	1
PRJNA485198	SRR7662476	WGS	302	15233577620	SAMN09786195	6664897776	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523031	Illumina HiSeq 3000	KZA5	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZA5	SRP156808	Model organism or animal	male	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_4	1
PRJNA485198	SRR7662477	WGS	302	16344045210	SAMN09786200	7503996643	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523030	Illumina HiSeq 3000	KZB6	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZB6	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_9	1
PRJNA485198	SRR7662478	WGS	302	14389676068	SAMN09786201	6664417664	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523029	Illumina HiSeq 3000	KZB8	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZB8	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_10	1
PRJNA485198	SRR7662479	WGS	302	17676503336	SAMN09786198	8083089590	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523028	Illumina HiSeq 3000	KZB3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZB3	SRP156808	Model organism or animal	male	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_7	1
PRJNA485198	SRR7662480	WGS	302	13831847942	SAMN09786199	6666181357	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523027	Illumina HiSeq 3000	KZB5	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZB5	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_8	1
PRJNA485198	SRR7662481	WGS	301	19436653315	SAMN09786156	7855357462	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523026	Illumina HiSeq 3000	MFF7	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFF7	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_11	1
PRJNA485198	SRR7662482	WGS	300	19421275547	SAMN09786157	8184757574	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523025	Illumina HiSeq 3000	MFF9	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFF9	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_12	1
PRJNA485198	SRR7662483	WGS	300	18571395800	SAMN09786154	7775749586	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523024	Illumina HiSeq 3000	MFF5	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFF5	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_9	1
PRJNA485198	SRR7662484	WGS	300	27405211301	SAMN09786155	11069766017	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523023	Illumina HiSeq 3000	MFF6	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFF6	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_10	1
PRJNA485198	SRR7662485	WGS	302	19310497590	SAMN09786160	8942147460	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523022	Illumina HiSeq 3000	MJF5	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MJF5	SRP156808	Model organism or animal	female	fin	adult	missing	Lunzua River	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Lunzua_River_3	1
PRJNA485198	SRR7662486	WGS	302	15904463674	SAMN09786161	7968428535	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523021	Illumina HiSeq 3000	MJF6	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MJF6	SRP156808	Model organism or animal	female	fin	adult	missing	Lunzua River	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Lunzua_River_4	1
PRJNA485198	SRR7662487	WGS	302	15803899184	SAMN09786158	7443035297	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523020	Illumina HiSeq 3000	MJF3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MJF3	SRP156808	Model organism or animal	male	fin	adult	missing	Lunzua River	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Lunzua_River_1	1
PRJNA485198	SRR7662488	WGS	302	18894691306	SAMN09786159	9043438075	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523019	Illumina HiSeq 3000	MJF4	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MJF4	SRP156808	Model organism or animal	male	fin	adult	missing	Lunzua River	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Lunzua_River_2	1
PRJNA485198	SRR7662489	WGS	302	16398680634	SAMN09786162	7797144363	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523018	Illumina HiSeq 3000	MJF9	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MJF9	SRP156808	Model organism or animal	female	fin	adult	missing	Lunzua River	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Lunzua_River_5	1
PRJNA485198	SRR7662490	WGS	302	16135881744	SAMN09786163	7584508928	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523017	Illumina HiSeq 3000	MJG2	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MJG2	SRP156808	Model organism or animal	male	fin	adult	missing	Lunzua River	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Lunzua_River_6	1
PRJNA485198	SRR7662491	WGS	300	17269435886	SAMN09786142	7302501566	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523016	Illumina HiSeq 3000	MFD5	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFD5	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_9	1
PRJNA485198	SRR7662493	WGS	300	18840913868	SAMN09786134	7983920715	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523014	Illumina HiSeq 3000	MFC1	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFC1	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_1	1
PRJNA485198	SRR7662495	WGS	300	17114346636	SAMN09786136	7230861014	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523012	Illumina HiSeq 3000	MFC3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFC3	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_3	1
PRJNA485198	SRR7662496	WGS	300	18243827760	SAMN09786137	7987294586	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523011	Illumina HiSeq 3000	MFC4	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFC4	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_4	1
PRJNA485198	SRR7662497	WGS	300	18151661973	SAMN09786138	7715194642	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523010	Illumina HiSeq 3000	MFC6	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFC6	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_5	1
PRJNA485198	SRR7662498	WGS	300	18365186137	SAMN09786139	7865343871	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523009	Illumina HiSeq 3000	MFC7	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFC7	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_6	1
PRJNA485198	SRR7662499	WGS	300	16568986839	SAMN09786140	7058331020	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523008	Illumina HiSeq 3000	MFD1	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFD1	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_7	1
PRJNA485198	SRR7662500	WGS	300	17474078375	SAMN09786141	7455591189	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523007	Illumina HiSeq 3000	MFD4	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFD4	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_8	1
PRJNA485198	SRR7662501	WGS	300	19177851925	SAMN09786213	7909819780	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523006	Illumina HiSeq 3000	MFG8	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG8	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_8	0
PRJNA485198	SRR7662502	WGS	301	20865275006	SAMN09786212	8658625481	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523005	Illumina HiSeq 3000	MFG7	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG7	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_7	0
PRJNA485198	SRR7662503	WGS	302	12170052776	SAMN09786205	5697293253	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523004	Illumina HiSeq 3000	KZC8	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZC8	SRP156808	Model organism or animal	male	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_14	1
PRJNA485198	SRR7662504	WGS	302	11860173596	SAMN09786204	5485469594	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523003	Illumina HiSeq 3000	KZC7	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZC7	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_13	1
PRJNA485198	SRR7662505	WGS	300	19443284571	SAMN09786207	8003275216	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523002	Illumina HiSeq 3000	MFG2	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG2	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_2	0
PRJNA485198	SRR7662506	WGS	302	20328086288	SAMN09786206	8250790073	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523001	Illumina HiSeq 3000	MFG1	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG1	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_1	0
PRJNA485198	SRR7662507	WGS	301	17931548168	SAMN09786209	7509551720	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523000	Illumina HiSeq 3000	MFG4	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG4	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_4	0
PRJNA485198	SRR7662508	WGS	300	20203544148	SAMN09786208	8244657493	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522999	Illumina HiSeq 3000	MFG3	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG3	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_3	0
PRJNA485198	SRR7662509	WGS	300	17286411178	SAMN09786211	7441010409	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522998	Illumina HiSeq 3000	MFG6	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG6	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_6	0
PRJNA485198	SRR7662510	WGS	301	21660295614	SAMN09786210	8784422017	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522997	Illumina HiSeq 3000	MFG5	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG5	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_5	0
PRJNA485198	SRR7662511	WGS	300	18334957693	SAMN09786151	7774577861	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522996	Illumina HiSeq 3000	MFF1	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFF1	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_6	1
PRJNA485198	SRR7662512	WGS	302	17577016684	SAMN09786129	8271777080	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522995	Illumina HiSeq 3000	MKG2	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MKG2	SRP156808	Model organism or animal	female	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_8	1
PRJNA485198	SRR7662513	WGS	302	16931320752	SAMN09786128	7996283546	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522994	Illumina HiSeq 3000	MKC9	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MKC9	SRP156808	Model organism or animal	male	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_7	1
PRJNA485198	SRR7662514	WGS	302	16423244106	SAMN09786131	7741071077	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522993	Illumina HiSeq 3000	MLE3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MLE3	SRP156808	Model organism or animal	female	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_10	1
PRJNA485198	SRR7662515	WGS	302	16340673078	SAMN09786130	7655591972	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522992	Illumina HiSeq 3000	MKG7	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MKG7	SRP156808	Model organism or animal	female	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_9	1
PRJNA485198	SRR7662516	WGS	302	18544593276	SAMN09786249	8829939430	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522991	Illumina HiSeq 3000	KZE9	PAIRED	RANDOM	GENOMIC	Astatotilapia_stappersii	ILLUMINA	2018-08-09T00:00:00Z	KZE9	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_8	0
PRJNA485198	SRR7662517	WGS	302	16129653296	SAMN09786124	7634020939	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522990	Illumina HiSeq 3000	MKC3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MKC3	SRP156808	Model organism or animal	male	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_3	1
PRJNA485198	SRR7662518	WGS	302	17360728512	SAMN09786127	8148368402	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522989	Illumina HiSeq 3000	MKC7	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MKC7	SRP156808	Model organism or animal	male	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_6	1
PRJNA485198	SRR7662519	WGS	302	17709079170	SAMN09786126	8307345679	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522988	Illumina HiSeq 3000	MKC5	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MKC5	SRP156808	Model organism or animal	male	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_5	1
PRJNA485198	SRR7662520	WGS	302	17532041032	SAMN09786133	8276070418	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522987	Illumina HiSeq 3000	MLE6	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MLE6	SRP156808	Model organism or animal	female	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_12	1
PRJNA485198	SRR7662521	WGS	302	16721235660	SAMN09786132	7823487253	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522986	Illumina HiSeq 3000	MLE5	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MLE5	SRP156808	Model organism or animal	female	fin	adult	missing	Kalambo River 2	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_River_2_11	1
PRJNA485198	SRR7662522	WGS	301	18508167047	SAMN09786222	7632407869	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522985	Illumina HiSeq 3000	MIA2	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MIA2	SRP156808	Model organism or animal	female	fin	adult	missing	Ndole Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Ndole_Lake_5	0
PRJNA485198	SRR7662524	WGS	302	21991458800	SAMN09786218	8863247056	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522983	Illumina HiSeq 3000	MFI2	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFI2	SRP156808	Model organism or animal	male	fin	adult	missing	Ndole Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Ndole_Lake_1	0
PRJNA485198	SRR7662525	WGS	302	22152408190	SAMN09786219	8923737318	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522982	Illumina HiSeq 3000	MFI4	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFI4	SRP156808	Model organism or animal	male	fin	adult	missing	Ndole Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Ndole_Lake_2	0
PRJNA485198	SRR7662526	WGS	302	24307729642	SAMN09786220	9845559982	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522981	Illumina HiSeq 3000	MFI6	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFI6	SRP156808	Model organism or animal	male	fin	adult	missing	Ndole Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Ndole_Lake_3	0
PRJNA485198	SRR7662527	WGS	302	25652560406	SAMN09786221	10349835879	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522980	Illumina HiSeq 3000	MFI7	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFI7	SRP156808	Model organism or animal	male	fin	adult	missing	Ndole Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Ndole_Lake_4	0
PRJNA485198	SRR7662528	WGS	302	19097050634	SAMN09786214	7789056577	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522979	Illumina HiSeq 3000	MFG9	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFG9	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_9	0
PRJNA485198	SRR7662529	WGS	302	20561786572	SAMN09786215	8300233618	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522978	Illumina HiSeq 3000	MFH1	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFH1	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_10	0
PRJNA485198	SRR7662530	WGS	302	16537973302	SAMN09786216	6731516929	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522977	Illumina HiSeq 3000	MFH2	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFH2	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_11	0
PRJNA485198	SRR7662531	WGS	302	21663844670	SAMN09786217	8713419485	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4522976	Illumina HiSeq 3000	MFH4	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MFH4	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_12	0
