BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	geo_loc_name_country	geo_loc_name_country_continent	Sample_Name	Strain	Breed	Cultivar	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	geographic_location_(country_and/or_sea)	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id	Alias	Description	ENA_CHECKLIST	isolation-source	Individual	use_species
PRJEB39998	ERR4557215	WGS	302	7073804890	SAMEA7230489	2872495871	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493245	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230489	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	QuH-F3	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990467	QuH-F3	SAMEA7230489	QuH-F3	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557216	WGS	302	6968903680	SAMEA7230489	2827882753	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493245	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230489	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	QuH-F3	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990467	QuH-F3	SAMEA7230489	QuH-F3	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557217	WGS	302	9237292422	SAMEA7230489	3762009600	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493245	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230489	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	QuH-F3	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990467	QuH-F3	SAMEA7230489	QuH-F3	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557218	WGS	302	9478557504	SAMEA7230489	3857763458	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493245	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230489	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	QuH-F3	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990467	QuH-F3	SAMEA7230489	QuH-F3	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557219	WGS	302	5110029656	SAMEA7230496	2120029956	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493246	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230496	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M10	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990474	QuH-M10	SAMEA7230496	QuH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557222	WGS	302	5542216722	SAMEA7230496	2294274241	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493246	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230496	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M10	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990474	QuH-M10	SAMEA7230496	QuH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557223	WGS	302	7886370318	SAMEA7230496	3275041672	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493246	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230496	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M10	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990474	QuH-M10	SAMEA7230496	QuH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557224	WGS	302	7710151204	SAMEA7230496	3215111505	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493246	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230496	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M10	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990474	QuH-M10	SAMEA7230496	QuH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557225	WGS	302	4539500316	SAMEA7230496	1887168853	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493246	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230496	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M10	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990474	QuH-M10	SAMEA7230496	QuH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557226	WGS	302	4625773260	SAMEA7230496	1915280377	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493246	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230496	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M10	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990474	QuH-M10	SAMEA7230496	QuH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557227	WGS	302	2957448854	SAMEA7230497	1154340832	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493247	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230497	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M13	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990475	QuH-M13	SAMEA7230497	QuH-M13	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557228	WGS	302	2957160142	SAMEA7230497	1149160741	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493247	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230497	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M13	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990475	QuH-M13	SAMEA7230497	QuH-M13	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557229	WGS	302	2874807762	SAMEA7230497	1122209460	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493247	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230497	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M13	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990475	QuH-M13	SAMEA7230497	QuH-M13	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557230	WGS	302	2887118188	SAMEA7230497	1132162212	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493247	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230497	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M13	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990475	QuH-M13	SAMEA7230497	QuH-M13	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557231	WGS	302	4156345366	SAMEA7230497	1623898291	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493247	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230497	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M13	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990475	QuH-M13	SAMEA7230497	QuH-M13	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557232	WGS	302	4146074346	SAMEA7230497	1627214668	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493247	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230497	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M13	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990475	QuH-M13	SAMEA7230497	QuH-M13	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557233	WGS	302	2035171054	SAMEA7230497	796134109	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493247	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230497	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M13	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990475	QuH-M13	SAMEA7230497	QuH-M13	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557234	WGS	302	2040442464	SAMEA7230497	802016609	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493247	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230497	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M13	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990475	QuH-M13	SAMEA7230497	QuH-M13	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557235	WGS	302	6804251468	SAMEA7230500	2834451209	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493248	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230500	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M22	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990478	QuH-M22	SAMEA7230500	QuH-M22	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557237	WGS	302	5798666364	SAMEA7230500	2402906992	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493248	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230500	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M22	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990478	QuH-M22	SAMEA7230500	QuH-M22	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557238	WGS	302	5937846084	SAMEA7230500	2459652954	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493248	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230500	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M22	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990478	QuH-M22	SAMEA7230500	QuH-M22	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557239	WGS	302	7273775096	SAMEA7230500	3028638632	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493248	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230500	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M22	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990478	QuH-M22	SAMEA7230500	QuH-M22	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557240	WGS	302	7382143266	SAMEA7230500	3073922191	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493248	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230500	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M22	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990478	QuH-M22	SAMEA7230500	QuH-M22	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557241	WGS	302	5776077368	SAMEA7230500	2387192508	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493248	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230500	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M22	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990478	QuH-M22	SAMEA7230500	QuH-M22	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557242	WGS	302	5664081574	SAMEA7230500	2339728248	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493248	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230500	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M22	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990478	QuH-M22	SAMEA7230500	QuH-M22	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557243	WGS	302	5548374804	SAMEA7230492	2255876468	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493249	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230492	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M2	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990470	QuH-M2	SAMEA7230492	QuH-M2	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557244	WGS	302	5631782070	SAMEA7230492	2291903262	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493249	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230492	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M2	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990470	QuH-M2	SAMEA7230492	QuH-M2	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557245	WGS	302	8025785598	SAMEA7230492	3251668117	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493249	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230492	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M2	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990470	QuH-M2	SAMEA7230492	QuH-M2	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557246	WGS	302	7802781852	SAMEA7230492	3162135494	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493249	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230492	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M2	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990470	QuH-M2	SAMEA7230492	QuH-M2	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557247	WGS	302	6750247526	SAMEA7230492	2761120480	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493249	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230492	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M2	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990470	QuH-M2	SAMEA7230492	QuH-M2	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557248	WGS	302	6831436602	SAMEA7230492	2796812534	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493249	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230492	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M2	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990470	QuH-M2	SAMEA7230492	QuH-M2	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557249	WGS	302	4893189428	SAMEA7230492	1982884441	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493249	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230492	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M2	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990470	QuH-M2	SAMEA7230492	QuH-M2	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557250	WGS	302	4798752518	SAMEA7230492	1943453323	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493249	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230492	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M2	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990470	QuH-M2	SAMEA7230492	QuH-M2	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557251	WGS	302	5992001630	SAMEA7230516	2462223287	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493250	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230516	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M11	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990494	QuL-M11	SAMEA7230516	QuL-M11	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4557252	WGS	302	5908292364	SAMEA7230516	2424805936	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4493250	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230516	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M11	NA	NA	NA	2020-10-08	2020-09-02	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990494	QuL-M11	SAMEA7230516	QuL-M11	NA	NA	NA	NA	NA	1
