BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR266483	WGS	200	4685458200	SAMEA1877442	3219042624	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240979	Illumina HiSeq 2000	6526397	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877442	ERP002088	missing	ERS198948	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198948	Astatotilapia	Massoko_Yellow_3-sc-2012-12-14T14:26:22Z-1512689	NA	0
PRJEB1254	ERR266488	WGS	200	5617908600	SAMEA1877407	3846538421	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240984	Illumina HiSeq 2000	6526457	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877407	ERP002088	missing	ERS198953	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198953	Astatotilapia	Massoko_Yellow_4-sc-2012-12-14T14:26:28Z-1512694	NA	0
PRJEB1254	ERR266490	WGS	200	5491139200	SAMEA1877404	3786043289	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240986	Illumina HiSeq 2000	6526385	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877404	ERP002088	missing	ERS198947	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198947	Astatotilapia	Massoko_blue_6-sc-2012-12-14T14:26:21Z-1512688	NA	0
PRJEB1254	ERR266508	WGS	200	3892042800	SAMEA1877402	2692820098	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241004	Illumina HiSeq 2000	6526411	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877402	ERP002088	missing	ERS198965	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T09:59:47Z	public	ERS198965	Astatotilapia	Massoko_Yellow_1-sc-2012-12-14T14:26:42Z-1512706	NA	0
PRJEB1254	ERR266509	WGS	200	6061612600	SAMEA1877507	4183659851	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241005	Illumina HiSeq 2000	6526423	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877507	ERP002088	missing	ERS198966	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T10:05:55Z	public	ERS198966	Astatotilapia	Massoko_Yellow_2-sc-2012-12-14T14:26:43Z-1512707	NA	0
PRJEB1254	ERR755297	WGS	250	6720851750	SAMEA2661311	2504703794	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX698929	Illumina HiSeq 2000	12334710	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-02-12T00:00:00Z	SAMEA2661311	ERP002088	missing	ERS510525	2015-02-10	2018-11-16	SC	Wellcome Sanger Institute	2015-02-10T14:38:58Z	2018-03-09T11:36:52Z	public	ERS510525	Astatotilapia	Astatotilapia__Massoko_littoral__15-sc-2016828	ERC000011	0
PRJEB1254	ERR755304	WGS	250	6503625500	SAMEA2661364	2456883683	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX698936	Illumina HiSeq 2000	12334699	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-02-12T00:00:00Z	SAMEA2661364	ERP002088	missing	ERS510578	2015-02-10	2018-11-16	SC	Wellcome Sanger Institute	2015-02-10T14:38:58Z	2018-03-09T11:23:29Z	public	ERS510578	Astatotilapia	Astatotilapia__Massoko_benthic__32-sc-2016881	ERC000011	0
PRJEB1254	ERR755305	WGS	250	6182144750	SAMEA2661372	2320491837	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX698937	Illumina HiSeq 2000	12334711	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-02-12T00:00:00Z	SAMEA2661372	ERP002088	missing	ERS510586	2015-02-10	2018-11-16	SC	Wellcome Sanger Institute	2015-02-10T14:38:58Z	2018-03-09T11:32:07Z	public	ERS510586	Astatotilapia	Astatotilapia__Massoko_olive__2-sc-2016889	ERC000011	0
PRJEB1254	ERR755306	WGS	250	6108458000	SAMEA2661401	2313892276	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX698938	Illumina HiSeq 2000	12334723	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-02-12T00:00:00Z	SAMEA2661401	ERP002088	missing	ERS510615	2015-02-10	2018-11-16	SC	Wellcome Sanger Institute	2015-02-10T14:38:58Z	2018-03-09T11:37:59Z	public	ERS510615	Astatotilapia	Astatotilapia__Massoko_olive__20-sc-2016930	ERC000011	0
PRJEB1254	ERR755307	WGS	250	5897607000	SAMEA2661416	2224089258	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX698939	Illumina HiSeq 2000	12334735	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-02-12T00:00:00Z	SAMEA2661416	ERP002088	missing	ERS510630	2015-02-10	2018-11-16	SC	Wellcome Sanger Institute	2015-02-10T14:38:58Z	2018-03-09T11:37:59Z	public	ERS510630	Astatotilapia	Astatotilapia__Itamba_blue__2-sc-2016945	ERC000011	0
PRJEB1254	ERR755298	WGS	250	6812965500	SAMEA2661323	2572911775	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX698930	Illumina HiSeq 2000	12334722	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-02-12T00:00:00Z	SAMEA2661323	ERP002088	missing	ERS510537	2015-02-10	2018-11-16	SC	Wellcome Sanger Institute	2015-02-10T14:38:58Z	2018-03-09T11:37:29Z	public	ERS510537	Astatotilapia	Astatotilapia__Massoko_littoral__27-sc-2016840	ERC000011	0
PRJEB1254	ERR755302	WGS	250	6420031250	SAMEA2661356	2412950318	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX698934	Illumina HiSeq 2000	12334770	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-02-12T00:00:00Z	SAMEA2661356	ERP002088	missing	ERS510570	2015-02-10	2018-11-16	SC	Wellcome Sanger Institute	2015-02-10T14:38:58Z	2018-03-09T11:37:29Z	public	ERS510570	Astatotilapia	Astatotilapia__Massoko_benthic__24-sc-2016873	ERC000011	0
PRJEB1254	ERR755303	WGS	250	6524617750	SAMEA2661361	2451707005	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX698935	Illumina HiSeq 2000	12334782	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-02-12T00:00:00Z	SAMEA2661361	ERP002088	missing	ERS510575	2015-02-10	2018-11-16	SC	Wellcome Sanger Institute	2015-02-10T14:38:58Z	2018-03-09T11:23:29Z	public	ERS510575	Astatotilapia	Astatotilapia__Massoko_benthic__29-sc-2016878	ERC000011	0
PRJEB1254	ERR715501	WGS	250	18366448750	SAMEA2661249	6484161550	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659423	Illumina HiSeq 2000	11649632	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661249	ERP002088	missing	ERS510463	2015-01-08	2018-11-16	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-09T11:31:21Z	public	ERS510463	Astatotilapia	Astatotilapia__rujewa_-sc-2016559	ERC000011	0
PRJEB1254	ERR730965	WGS	250	6891367500	SAMEA2661298	2669967093	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674911	Illumina HiSeq 2000	11657540	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661298	ERP002088	missing	ERS510512	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:00Z	public	ERS510512	Astatotilapia	Astatotilapia__Massoko_littoral__2-sc-2016815	ERC000011	0
PRJEB1254	ERR730966	WGS	250	6971321750	SAMEA2661299	2709337855	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674912	Illumina HiSeq 2000	11657552	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661299	ERP002088	missing	ERS510513	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:36:52Z	public	ERS510513	Astatotilapia	Astatotilapia__Massoko_littoral__3-sc-2016816	ERC000011	0
PRJEB1254	ERR730967	WGS	250	6838102250	SAMEA2661300	2649542429	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674913	Illumina HiSeq 2000	11657564	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661300	ERP002088	missing	ERS510514	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:22Z	public	ERS510514	Astatotilapia	Astatotilapia__Massoko_littoral__4-sc-2016817	ERC000011	0
PRJEB1254	ERR730968	WGS	250	7070691000	SAMEA2661301	2740943504	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674914	Illumina HiSeq 2000	11657576	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661301	ERP002088	missing	ERS510515	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:00Z	public	ERS510515	Astatotilapia	Astatotilapia__Massoko_littoral__5-sc-2016818	ERC000011	0
PRJEB1254	ERR730969	WGS	250	7885703250	SAMEA2661303	3036535658	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674915	Illumina HiSeq 2000	11657600	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661303	ERP002088	missing	ERS510517	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510517	Astatotilapia	Astatotilapia__Massoko_littoral__7-sc-2016820	ERC000011	0
PRJEB1254	ERR730970	WGS	250	8742525000	SAMEA2661304	3365706550	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674916	Illumina HiSeq 2000	11657612	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661304	ERP002088	missing	ERS510518	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510518	Astatotilapia	Astatotilapia__Massoko_littoral__8-sc-2016821	ERC000011	0
PRJEB1254	ERR730971	WGS	250	7112811000	SAMEA2661306	2738886588	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674917	Illumina HiSeq 2000	11657529	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661306	ERP002088	missing	ERS510520	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510520	Astatotilapia	Astatotilapia__Massoko_littoral__10-sc-2016823	ERC000011	0
PRJEB1254	ERR730972	WGS	250	6952000500	SAMEA2661307	2678312215	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674918	Illumina HiSeq 2000	11657541	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661307	ERP002088	missing	ERS510521	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510521	Astatotilapia	Astatotilapia__Massoko_littoral__11-sc-2016824	ERC000011	0
PRJEB1254	ERR730973	WGS	250	7068163000	SAMEA2661308	2722117829	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674919	Illumina HiSeq 2000	11657553	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661308	ERP002088	missing	ERS510522	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:36:52Z	public	ERS510522	Astatotilapia	Astatotilapia__Massoko_littoral__12-sc-2016825	ERC000011	0
PRJEB1254	ERR730974	WGS	250	6827470500	SAMEA2661309	2627384175	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674920	Illumina HiSeq 2000	11657565	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661309	ERP002088	missing	ERS510523	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510523	Astatotilapia	Astatotilapia__Massoko_littoral__13-sc-2016826	ERC000011	0
PRJEB1254	ERR730975	WGS	250	5568773500	SAMEA2661310	1871601963	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674921	Illumina HiSeq 2000	11657577	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661310	ERP002088	missing	ERS510524	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510524	Astatotilapia	Astatotilapia__Massoko_littoral__14-sc-2016827	ERC000011	0
PRJEB1254	ERR730976	WGS	250	5607661500	SAMEA2661313	1891442571	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674922	Illumina HiSeq 2000	11657601	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661313	ERP002088	missing	ERS510527	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510527	Astatotilapia	Astatotilapia__Massoko_littoral__17-sc-2016830	ERC000011	0
PRJEB1254	ERR730977	WGS	250	6045623250	SAMEA2661316	2030404422	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674923	Illumina HiSeq 2000	11657613	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661316	ERP002088	missing	ERS510530	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510530	Astatotilapia	Astatotilapia__Massoko_littoral__20-sc-2016833	ERC000011	0
PRJEB1254	ERR730978	WGS	250	5376521250	SAMEA2661318	1801261424	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674924	Illumina HiSeq 2000	11657530	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661318	ERP002088	missing	ERS510532	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510532	Astatotilapia	Astatotilapia__Massoko_littoral__22-sc-2016835	ERC000011	0
PRJEB1254	ERR730979	WGS	250	5255389750	SAMEA2661319	1771427223	SC	public	sra,bam	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674925	Illumina HiSeq 2000	11657542	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661319	ERP002088	missing	ERS510533	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510533	Astatotilapia	Astatotilapia__Massoko_littoral__23-sc-2016836	ERC000011	0
PRJEB1254	ERR730980	WGS	250	5040232250	SAMEA2661320	1710626746	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674926	Illumina HiSeq 2000	11657554	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661320	ERP002088	missing	ERS510534	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510534	Astatotilapia	Astatotilapia__Massoko_littoral__24-sc-2016837	ERC000011	0
PRJEB1254	ERR730981	WGS	250	4949983250	SAMEA2661321	1688815196	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674927	Illumina HiSeq 2000	11657566	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661321	ERP002088	missing	ERS510535	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510535	Astatotilapia	Astatotilapia__Massoko_littoral__25-sc-2016838	ERC000011	0
PRJEB1254	ERR730982	WGS	250	5108806500	SAMEA2661322	1734207865	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674928	Illumina HiSeq 2000	11657578	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661322	ERP002088	missing	ERS510536	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510536	Astatotilapia	Astatotilapia__Massoko_littoral__26-sc-2016839	ERC000011	0
PRJEB1254	ERR730983	WGS	250	5355589500	SAMEA2661324	1833588831	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674929	Illumina HiSeq 2000	11657602	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661324	ERP002088	missing	ERS510538	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510538	Astatotilapia	Astatotilapia__Massoko_littoral__28-sc-2016841	ERC000011	0
PRJEB1254	ERR730984	WGS	250	5585022500	SAMEA2661325	1904475651	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674930	Illumina HiSeq 2000	11657614	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661325	ERP002088	missing	ERS510539	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510539	Astatotilapia	Astatotilapia__Massoko_littoral__29-sc-2016842	ERC000011	0
PRJEB1254	ERR730985	WGS	250	7339626750	SAMEA2661326	2701229482	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674931	Illumina HiSeq 2000	11657531	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661326	ERP002088	missing	ERS510540	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510540	Astatotilapia	Astatotilapia__Massoko_littoral__30-sc-2016843	ERC000011	0
PRJEB1254	ERR730986	WGS	250	6908776000	SAMEA2661327	2549239134	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674932	Illumina HiSeq 2000	11657543	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661327	ERP002088	missing	ERS510541	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510541	Astatotilapia	Astatotilapia__Massoko_littoral__31-sc-2016844	ERC000011	0
PRJEB1254	ERR730987	WGS	250	6644644500	SAMEA2661328	2451184437	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674933	Illumina HiSeq 2000	11657555	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661328	ERP002088	missing	ERS510542	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510542	Astatotilapia	Astatotilapia__Massoko_littoral__32-sc-2016845	ERC000011	0
PRJEB1254	ERR730988	WGS	250	6895196750	SAMEA2661330	2553712523	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674934	Illumina HiSeq 2000	11657567	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661330	ERP002088	missing	ERS510544	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510544	Astatotilapia	Astatotilapia__Massoko_littoral__34-sc-2016847	ERC000011	0
PRJEB1254	ERR730989	WGS	250	6986507750	SAMEA2661331	2580915562	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674935	Illumina HiSeq 2000	11657579	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661331	ERP002088	missing	ERS510545	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510545	Astatotilapia	Astatotilapia__Massoko_littoral__35-sc-2016848	ERC000011	0
PRJEB1254	ERR730990	WGS	250	7029741750	SAMEA2661333	2606964641	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674936	Illumina HiSeq 2000	11657603	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661333	ERP002088	missing	ERS510547	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510547	Astatotilapia	Astatotilapia__Massoko_benthic__1-sc-2016850	ERC000011	0
PRJEB1254	ERR730991	WGS	250	8033288000	SAMEA2661334	2972858306	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674937	Illumina HiSeq 2000	11657615	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661334	ERP002088	missing	ERS510548	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510548	Astatotilapia	Astatotilapia__Massoko_benthic__2-sc-2016851	ERC000011	0
PRJEB1254	ERR730992	WGS	250	6511553500	SAMEA2661335	2412556806	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674938	Illumina HiSeq 2000	11657532	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661335	ERP002088	missing	ERS510549	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510549	Astatotilapia	Astatotilapia__Massoko_benthic__3-sc-2016852	ERC000011	0
PRJEB1254	ERR730994	WGS	250	6535641750	SAMEA2661337	2434803833	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674940	Illumina HiSeq 2000	11657556	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661337	ERP002088	missing	ERS510551	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510551	Astatotilapia	Astatotilapia__Massoko_benthic__5-sc-2016854	ERC000011	0
PRJEB1254	ERR730995	WGS	250	7177714750	SAMEA2661338	2674166648	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674941	Illumina HiSeq 2000	11657568	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661338	ERP002088	missing	ERS510552	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510552	Astatotilapia	Astatotilapia__Massoko_benthic__6-sc-2016855	ERC000011	0
PRJEB1254	ERR730997	WGS	250	7359422500	SAMEA2661341	2645482079	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674943	Illumina HiSeq 2000	11657604	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661341	ERP002088	missing	ERS510555	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510555	Astatotilapia	Astatotilapia__Massoko_benthic__9-sc-2016858	ERC000011	0
PRJEB1254	ERR730998	WGS	250	7882898750	SAMEA2661342	2818863456	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674944	Illumina HiSeq 2000	11657616	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661342	ERP002088	missing	ERS510556	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510556	Astatotilapia	Astatotilapia__Massoko_benthic__10-sc-2016859	ERC000011	0
