BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Label	sub_species	body_site	pathovar	use_species
PRJNA192205	SRR1284431	WGS	200	3000605200	SAMN02743844	2201670007	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535477	Illumina HiSeq 2000	E_Vi_C48	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C48	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C48	corone	blood	blood	0
PRJNA192205	SRR1284432	WGS	200	3054925400	SAMN02743844	2243900847	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535477	Illumina HiSeq 2000	E_Vi_C48	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C48	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C48	corone	blood	blood	0
PRJNA192205	SRR1284433	WGS	200	1914657200	SAMN02743845	1395571756	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535478	Illumina HiSeq 2000	E_Vi_C51	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C51	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C51	corone	blood	blood	0
PRJNA192205	SRR1284434	WGS	200	2840933800	SAMN02743845	2102602621	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535478	Illumina HiSeq 2000	E_Vi_C51	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C51	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C51	corone	blood	blood	0
PRJNA192205	SRR1284435	WGS	200	2836430400	SAMN02743845	2089281150	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535478	Illumina HiSeq 2000	E_Vi_C51	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C51	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C51	corone	blood	blood	0
PRJNA192205	SRR1284437	WGS	200	4222142000	SAMN02743846	3102056429	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C57	corone	blood	blood	0
PRJNA192205	SRR1284439	WGS	200	4236200	SAMN02743846	3020112	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C57	corone	blood	blood	0
PRJNA192205	SRR1284440	WGS	200	4149800	SAMN02743846	2985986	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C57	corone	blood	blood	0
PRJNA192205	SRR1284441	WGS	200	26497623400	SAMN02743846	19043107768	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C57	corone	blood	blood	0
PRJNA192205	SRR1284442	WGS	200	1987886400	SAMN02743847	1463613932	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C58	corone	blood	blood	0
PRJNA192205	SRR1284443	WGS	200	4327353400	SAMN02743847	3207834551	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C58	corone	blood	blood	0
PRJNA192205	SRR1284444	WGS	200	4322464400	SAMN02743847	3183091101	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C58	corone	blood	blood	0
PRJNA192205	SRR1284445	WGS	200	4401382600	SAMN02743847	3242674828	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C58	corone	blood	blood	0
PRJNA192205	SRR1284446	WGS	200	7567454600	SAMN02743847	5343275448	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C58	corone	blood	blood	0
PRJNA192205	SRR1284387	WGS	200	2117893800	SAMN02743834	1548515697	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535407	Illumina HiSeq 2000	E_Vi_C05	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C05	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C05	corone	blood	blood	0
PRJNA192205	SRR1284379	WGS	200	2090253600	SAMN02743832	1534507504	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535405	Illumina HiSeq 2000	D_Ra_C16	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ra_C16	SRP022901	Model organism or animal	male	2010	Germany	Europe	Germany: Radolfzell	D_Ra_C16	corone	blood	blood	0
PRJNA192205	SRR1284376	WGS	200	1873183200	SAMN02743831	1378548368	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535404	Illumina HiSeq 2000	D_Ra_C14	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ra_C14	SRP022901	Model organism or animal	male	2010	Germany	Europe	Germany: Radolfzell	D_Ra_C14	corone	muscle	muscle	0
PRJNA192205	SRR1284339	WGS	200	2041865400	SAMN02743824	1511862535	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535397	Illumina HiSeq 2000	D_Ko_C15	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ko_C15	SRP022901	Model organism or animal	male	2010	Germany	Europe	Germany: Konstanz	D_Ko_C15	corone	blood	blood	0
PRJNA192205	SRR1284417	WGS	200	1212220200	SAMN02743841	749090558	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535474	Illumina HiSeq 2000	E_Vi_C37	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C37	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C37	corone	blood	blood	0
PRJNA192205	SRR1284353	WGS	200	1629972400	SAMN02743827	1220821790	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535400	Illumina HiSeq 2000	D_Ra_C01	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ra_C01	SRP022901	Model organism or animal	male	2010	Germany	Europe	Germany: Radolfzell	D_Ra_C01	corone	blood	blood	0
PRJNA192205	SRR1284438	WGS	200	4352000	SAMN02743846	3123824	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C57	corone	blood	blood	0
PRJNA192205	SRR1284373	WGS	200	3208503600	SAMN02743831	2352006384	UPPSALA UNIVERSITY	public	sra,fastq	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX535404	Illumina HiSeq 2000	D_Ra_C14	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ra_C14	SRP022901	Model organism or animal	male	2010	Germany	Europe	Germany: Radolfzell	D_Ra_C14	corone	muscle	muscle	0
PRJNA192205	SRR1284414	WGS	200	1891772000	SAMN02743840	1383712496	UPPSALA UNIVERSITY	public	sra,fastq	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	SRX535473	Illumina HiSeq 2000	E_Vi_C32	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C32	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C32	corone	blood	blood	0
PRJNA192205	SRR1284436	WGS	200	2837567600	SAMN02743845	2079778174	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535478	Illumina HiSeq 2000	E_Vi_C51	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C51	SRP022901	Model organism or animal	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	E_Vi_C51	corone	blood	blood	0
