BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id
PRJEB38173	ERR4190030	WGS	300	22462005300	SAMEA6816019	10586917195	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151799	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816019	ERP121562	missing	Xil_ama_d_ben_13268_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543659	Midas cichlid - WGS data	SAMEA6816019	Xil_ama_d_ben_13268_WGS
PRJEB38173	ERR4190031	WGS	300	23681265300	SAMEA6816020	10519856201	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151800	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816020	ERP121562	missing	Xil_ama_d_ben_13636_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543660	Midas cichlid - WGS data	SAMEA6816020	Xil_ama_d_ben_13636_WGS
PRJEB38173	ERR4190033	WGS	300	15815328600	SAMEA6816022	6988025986	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151802	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816022	ERP121562	missing	Xil_ama_d_ben_13638_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543662	Midas cichlid - WGS data	SAMEA6816022	Xil_ama_d_ben_13638_WGS
PRJEB38173	ERR4190034	WGS	300	29883073200	SAMEA6816023	12721015902	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151803	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816023	ERP121562	missing	Xil_ama_d_ben_17973_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543663	Midas cichlid - WGS data	SAMEA6816023	Xil_ama_d_ben_17973_WGS
PRJEB38173	ERR4190035	WGS	300	27445191000	SAMEA6816024	11235435380	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151804	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816024	ERP121562	missing	Xil_ama_d_ben_17974_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543664	Midas cichlid - WGS data	SAMEA6816024	Xil_ama_d_ben_17974_WGS
PRJEB38173	ERR4190036	WGS	300	33306449400	SAMEA6816025	14266175303	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151805	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816025	ERP121562	missing	Xil_ama_d_ben_17985_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543665	Midas cichlid - WGS data	SAMEA6816025	Xil_ama_d_ben_17985_WGS
PRJEB38173	ERR4190037	WGS	300	31937355600	SAMEA6816026	13486718614	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151806	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816026	ERP121562	missing	Xil_ama_d_ben_19033_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543666	Midas cichlid - WGS data	SAMEA6816026	Xil_ama_d_ben_19033_WGS
PRJEB38173	ERR4190039	WGS	300	26881841700	SAMEA6816028	11020489291	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151808	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816028	ERP121562	missing	Xil_ama_d_ben_19035_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543668	Midas cichlid - WGS data	SAMEA6816028	Xil_ama_d_ben_19035_WGS
PRJEB38173	ERR4190040	WGS	300	29370447900	SAMEA6816029	12611848001	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151809	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816029	ERP121562	missing	Xil_ama_d_ben_19315_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543669	Midas cichlid - WGS data	SAMEA6816029	Xil_ama_d_ben_19315_WGS
PRJEB38173	ERR4190041	WGS	300	29272649700	SAMEA6816030	12650935151	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151810	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816030	ERP121562	missing	Xil_ama_d_ben_19481_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543670	Midas cichlid - WGS data	SAMEA6816030	Xil_ama_d_ben_19481_WGS
PRJEB38173	ERR4190042	WGS	300	28550562900	SAMEA6816031	12914161560	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151811	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816031	ERP121562	missing	Xil_ama_d_ben_19482_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543671	Midas cichlid - WGS data	SAMEA6816031	Xil_ama_d_ben_19482_WGS
PRJEB38173	ERR4190043	WGS	NA	NA	SAMEA6816032	NA	UNIVERSITY OF KONSTANZ	public	NA	NA	NA	ERX4151812	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816032	ERP121562	missing	Xil_ama_d_ben_19503_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543672	Midas cichlid - WGS data	SAMEA6816032	Xil_ama_d_ben_19503_WGS
PRJEB38173	ERR4190044	WGS	300	18964789800	SAMEA6816033	8298306472	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151813	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816033	ERP121562	missing	Xil_sag_d_lim_00535_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543673	Midas cichlid - WGS data	SAMEA6816033	Xil_sag_d_lim_00535_WGS
PRJEB38173	ERR4190045	WGS	300	18579842400	SAMEA6816034	8982616367	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151814	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816034	ERP121562	missing	Xil_sag_d_lim_00862_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543674	Midas cichlid - WGS data	SAMEA6816034	Xil_sag_d_lim_00862_WGS
PRJEB38173	ERR4190046	WGS	300	18974946000	SAMEA6816035	8803501093	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151815	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816035	ERP121562	missing	Xil_sag_d_lim_00878_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543675	Midas cichlid - WGS data	SAMEA6816035	Xil_sag_d_lim_00878_WGS
PRJEB38173	ERR4190047	WGS	300	20239946400	SAMEA6816036	9644826564	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151816	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816036	ERP121562	missing	Xil_sag_d_lim_00879_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543676	Midas cichlid - WGS data	SAMEA6816036	Xil_sag_d_lim_00879_WGS
PRJEB38173	ERR4190048	WGS	300	18912485700	SAMEA6816037	8831557356	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151817	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816037	ERP121562	missing	Xil_sag_d_lim_00882_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543677	Midas cichlid - WGS data	SAMEA6816037	Xil_sag_d_lim_00882_WGS
PRJEB38173	ERR4190049	WGS	300	19548368400	SAMEA6816038	9800586949	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151818	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816038	ERP121562	missing	Xil_sag_d_lim_00884_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543678	Midas cichlid - WGS data	SAMEA6816038	Xil_sag_d_lim_00884_WGS
PRJEB38173	ERR4190050	WGS	300	30169871400	SAMEA6816039	12842533716	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151819	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816039	ERP121562	missing	Xil_sag_d_lim_07639_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543679	Midas cichlid - WGS data	SAMEA6816039	Xil_sag_d_lim_07639_WGS
PRJEB38173	ERR4190051	WGS	300	31876954800	SAMEA6816040	12427122738	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151820	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816040	ERP121562	missing	Xil_sag_d_lim_07710_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543680	Midas cichlid - WGS data	SAMEA6816040	Xil_sag_d_lim_07710_WGS
PRJEB38173	ERR4190052	WGS	300	25373979600	SAMEA6816041	11259155829	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151821	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816041	ERP121562	missing	Xil_sag_d_lim_07785_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543681	Midas cichlid - WGS data	SAMEA6816041	Xil_sag_d_lim_07785_WGS
PRJEB38173	ERR4190053	WGS	300	19317018600	SAMEA6816042	8880268776	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151822	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816042	ERP121562	missing	Xil_sag_d_lim_13008_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543682	Midas cichlid - WGS data	SAMEA6816042	Xil_sag_d_lim_13008_WGS
PRJEB38173	ERR4190054	WGS	300	20438908800	SAMEA6816043	9273388678	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151823	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816043	ERP121562	missing	Xil_sag_d_lim_13032_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543683	Midas cichlid - WGS data	SAMEA6816043	Xil_sag_d_lim_13032_WGS
PRJEB38173	ERR4190055	WGS	300	18222344700	SAMEA6816044	8520683072	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151824	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816044	ERP121562	missing	Xil_sag_d_lim_13065_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543684	Midas cichlid - WGS data	SAMEA6816044	Xil_sag_d_lim_13065_WGS
PRJEB38173	ERR4190056	WGS	300	18534909900	SAMEA6816045	8279539076	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151825	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816045	ERP121562	missing	Xil_sag_d_lim_13066_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543685	Midas cichlid - WGS data	SAMEA6816045	Xil_sag_d_lim_13066_WGS
PRJEB38173	ERR4190057	WGS	NA	NA	SAMEA6816046	NA	UNIVERSITY OF KONSTANZ	public	NA	NA	NA	ERX4151826	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816046	ERP121562	missing	Xil_sag_d_lim_13067_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543686	Midas cichlid - WGS data	SAMEA6816046	Xil_sag_d_lim_13067_WGS
PRJEB38173	ERR4190059	WGS	300	19775023500	SAMEA6816048	9379625560	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151828	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816048	ERP121562	missing	Xil_sag_d_lim_13166_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543688	Midas cichlid - WGS data	SAMEA6816048	Xil_sag_d_lim_13166_WGS
PRJEB38173	ERR4190060	WGS	300	20920713900	SAMEA6816049	9936948306	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151829	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816049	ERP121562	missing	Xil_sag_d_lim_13173_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543689	Midas cichlid - WGS data	SAMEA6816049	Xil_sag_d_lim_13173_WGS
PRJEB38173	ERR4190061	WGS	300	33684602400	SAMEA6816050	14243262300	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151830	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816050	ERP121562	missing	Xil_sag_d_lim_17976_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543690	Midas cichlid - WGS data	SAMEA6816050	Xil_sag_d_lim_17976_WGS
PRJEB38173	ERR4190062	WGS	300	27673104600	SAMEA6816051	11534281415	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151831	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816051	ERP121562	missing	Xil_sag_d_lim_19498_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543691	Midas cichlid - WGS data	SAMEA6816051	Xil_sag_d_lim_19498_WGS
PRJEB38173	ERR4190063	WGS	300	33815356500	SAMEA6816052	13209752228	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151832	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816052	ERP121562	missing	Xil_sag_g_lim_07709_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:34Z	public	ERS4543692	Midas cichlid - WGS data	SAMEA6816052	Xil_sag_g_lim_07709_WGS
PRJEB38173	ERR4190064	WGS	300	27577390200	SAMEA6816053	10781536038	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151833	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816053	ERP121562	missing	Xil_sag_g_lim_07786_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:35Z	public	ERS4543693	Midas cichlid - WGS data	SAMEA6816053	Xil_sag_g_lim_07786_WGS
PRJEB38173	ERR4190065	WGS	300	18265776000	SAMEA6816054	9200642674	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151834	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816054	ERP121562	missing	Xil_sag_g_lim_13137_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:35Z	public	ERS4543694	Midas cichlid - WGS data	SAMEA6816054	Xil_sag_g_lim_13137_WGS
PRJEB38173	ERR4190066	WGS	300	35237946000	SAMEA6816055	14916708024	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151835	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816055	ERP121562	missing	Xil_sag_g_lim_17980_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:35Z	public	ERS4543695	Midas cichlid - WGS data	SAMEA6816055	Xil_sag_g_lim_17980_WGS
PRJEB38173	ERR4190067	WGS	300	20281549800	SAMEA6816056	9036651200	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151836	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816056	ERP121562	missing	Xil_vir_d_ben_00539_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:35Z	public	ERS4543696	Midas cichlid - WGS data	SAMEA6816056	Xil_vir_d_ben_00539_WGS
PRJEB38173	ERR4190068	WGS	300	21465099900	SAMEA6816057	9754755345	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151837	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816057	ERP121562	missing	Xil_vir_d_ben_00877_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:35Z	public	ERS4543697	Midas cichlid - WGS data	SAMEA6816057	Xil_vir_d_ben_00877_WGS
PRJEB38173	ERR4190069	WGS	300	19852513500	SAMEA6816058	8824925159	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151838	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6816058	ERP121562	missing	Xil_vir_d_ben_01247_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:35Z	public	ERS4543698	Midas cichlid - WGS data	SAMEA6816058	Xil_vir_d_ben_01247_WGS
