BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	lat_lon	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	geographic_location_(country_and/or_sea)	tissue_type	geographic_location_(region_and_locality)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	Description	ENA_CHECKLIST
PRJEB27858	ERR2751081	WGS	300	13642576800	SAMEA4799689	6158435810	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764135	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799689	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619607	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619607	hamlert_reseq_sample_008	18162	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751082	WGS	300	18022107300	SAMEA4799756	7987114593	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764136	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799756	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619674	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619674	hamlert_reseq_sample_075	18163	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751083	WGS	300	16319268600	SAMEA4799690	7375452962	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764137	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799690	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619608	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619608	hamlert_reseq_sample_009	18165	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751084	WGS	300	18129121800	SAMEA4799722	7737499374	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764138	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799722	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619640	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619640	hamlert_reseq_sample_041	18166	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751085	WGS	300	14455184100	SAMEA4799723	6346211810	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764139	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799723	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619641	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619641	hamlert_reseq_sample_042	18169	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751086	WGS	300	18463385400	SAMEA4799691	8239556797	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764140	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799691	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619609	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619609	hamlert_reseq_sample_010	18171	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751088	WGS	300	18579340800	SAMEA4799725	8038959321	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764142	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799725	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619643	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619643	hamlert_reseq_sample_044	18174	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751089	WGS	300	16623437400	SAMEA4799726	7188384208	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764143	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799726	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619644	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619644	hamlert_reseq_sample_045	18175	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751090	WGS	300	21738085200	SAMEA4799727	9387378111	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764144	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799727	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619645	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619645	hamlert_reseq_sample_046	18176	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751092	WGS	300	16217569800	SAMEA4799729	7200551033	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764146	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799729	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619647	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619647	hamlert_reseq_sample_048	18179	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751093	WGS	300	15744618000	SAMEA4799730	6963599033	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764147	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799730	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619648	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619648	hamlert_reseq_sample_049	18180	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751094	WGS	300	18519682800	SAMEA4799692	8251975465	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764148	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799692	ERP109991	missing	2004-07-26	Belize	North America	16.8058 N 88.0792 E	ERS2619610	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619610	hamlert_reseq_sample_011	18185	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751095	WGS	300	20076593700	SAMEA4799693	8822661078	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764149	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799693	ERP109991	missing	2004-07-26	Belize	North America	16.8058 N 88.0792 E	ERS2619611	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619611	hamlert_reseq_sample_012	18187	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751096	WGS	300	15670439400	SAMEA4799757	6998499233	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764150	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799757	ERP109991	missing	2004-07-24	Belize	North America	NA	ERS2619675	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619675	hamlert_reseq_sample_076	18261	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751097	WGS	300	20881796700	SAMEA4799758	9026201463	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764151	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799758	ERP109991	missing	2004-07-24	Belize	North America	NA	ERS2619676	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619676	hamlert_reseq_sample_077	18267	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751098	WGS	300	17664369300	SAMEA4799759	7680937339	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764152	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799759	ERP109991	missing	2004-07-24	Belize	North America	NA	ERS2619677	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619677	hamlert_reseq_sample_078	18274	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751100	WGS	300	17312166300	SAMEA4799761	7599991120	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764154	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799761	ERP109991	missing	2005-08-16	Belize	North America	16.7078 N 87.8598 E	ERS2619679	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619679	hamlert_reseq_sample_080	19881	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751101	WGS	300	16995706800	SAMEA4799762	7484845790	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764155	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799762	ERP109991	missing	2005-08-15	Belize	North America	16.8936 N 88.1226 E	ERS2619680	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619680	hamlert_reseq_sample_081	20092	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751102	WGS	300	21958182000	SAMEA4799763	9550773416	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764156	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799763	ERP109991	missing	2005-08-11	Belize	North America	16.8008 N 88.0789 E	ERS2619681	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619681	hamlert_reseq_sample_082	20120	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751103	WGS	300	16198810800	SAMEA4799764	7051469325	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764157	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799764	ERP109991	missing	2005-08-12	Belize	North America	16.8936 N 88.1226 E	ERS2619682	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619682	hamlert_reseq_sample_083	20126	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751104	WGS	300	16779161100	SAMEA4799765	7318009068	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764158	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799765	ERP109991	missing	2005-08-12	Belize	North America	16.8936 N 88.1226 E	ERS2619683	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619683	hamlert_reseq_sample_084	20128	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751105	WGS	300	15357590700	SAMEA4799766	6782872745	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764159	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799766	ERP109991	missing	2005-08-12	Belize	North America	16.8936 N 88.1226 E	ERS2619684	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619684	hamlert_reseq_sample_085	20135	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751107	WGS	300	16945347900	SAMEA4799731	7433102484	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764161	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799731	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619649	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619649	hamlert_reseq_sample_050	20551	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751108	WGS	300	18112921800	SAMEA4799732	7777042378	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764162	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799732	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619650	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619650	hamlert_reseq_sample_051	20552	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751109	WGS	300	19772555700	SAMEA4799733	8539392996	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764163	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799733	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619651	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619651	hamlert_reseq_sample_052	20553	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751110	WGS	300	16197821400	SAMEA4799734	7084672712	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764164	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799734	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619652	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619652	hamlert_reseq_sample_053	20554	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751112	WGS	300	21857916000	SAMEA4799736	9448505778	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764166	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799736	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619654	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619654	hamlert_reseq_sample_055	20556	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751113	WGS	300	19041054600	SAMEA4799737	8320448427	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764167	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799737	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619655	2018-12-11	2018-11-16	Honduras	8	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619655	hamlert_reseq_sample_056	20558	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751114	WGS	300	18951209700	SAMEA4799738	8525009758	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764168	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799738	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619656	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619656	hamlert_reseq_sample_057	20559	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751115	WGS	300	15791755800	SAMEA4799768	6928674836	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764169	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799768	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619686	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619686	hamlert_reseq_sample_087	20560	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751117	WGS	300	18761689200	SAMEA4799770	8185535388	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764171	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799770	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619688	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619688	hamlert_reseq_sample_089	20562	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751118	WGS	300	16832623200	SAMEA4799771	7237409848	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764172	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799771	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619689	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619689	hamlert_reseq_sample_090	20563	reef fish (hamlet) sample\, part of speciation study	ERC000011
