BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	geo_loc_name_country	geo_loc_name_country_continent	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	geographic_location_(country_and/or_sea)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	AssemblyName	Description	ENA_CHECKLIST	dangling_references (run)	use_species
PRJEB11502	ERR1097527	WGS	200	23179723600	SAMEA3638006	9756955779	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177061	Illumina HiSeq 2000	u027_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638006	ERP012899	NA	NA	NA	ERS945155	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:46Z	public	ERS945155	u027	u027	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097571	WGS	200	21045417800	SAMEA3638052	8507528064	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177105	Illumina HiSeq 2000	u133_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638052	ERP012899	NA	NA	NA	ERS945201	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945201	u133	u133	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097570	WGS	200	19718681200	SAMEA3638056	8184433432	UPPSALA UNIVERISTY	public	bam,sra	ena,s3,ncbi,gs	s3.us-east-1,ncbi.public,ena,gs.US	ERX1177104	Illumina HiSeq 2000	u132_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638056	ERP012899	NA	NA	NA	ERS945205	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945205	u132	u132	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097520	WGS	200	25136006000	SAMEA3638010	10065583461	UPPSALA UNIVERISTY	public	bam,sra	ena,s3,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERX1177054	Illumina HiSeq 2000	u020_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638010	ERP012899	NA	NA	NA	ERS945159	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:47Z	public	ERS945159	u020	u020	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097546	WGS	200	21439296200	SAMEA3638049	9002042443	UPPSALA UNIVERISTY	public	sra,bam	ena,gs,ncbi,s3	ena,gs.US,s3.us-east-1,ncbi.public	ERX1177080	Illumina HiSeq 2000	u106_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638049	ERP012899	NA	NA	NA	ERS945198	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945198	u106	u106	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254817	WGS	200	52436276000	SAMEA3868732	22004533879	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326426	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868732	ERP014108	NA	NA	NA	ERS1055866	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:06Z	public	ERS1055866	Collared Flycatcher	BL17541	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254818	WGS	200	50989817600	SAMEA3868733	21188058105	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326427	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868733	ERP014108	NA	NA	NA	ERS1055867	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055867	Collared Flycatcher	BY76118	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254819	WGS	200	46550048400	SAMEA3868734	19460865290	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326428	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868734	ERP014108	NA	NA	NA	ERS1055868	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055868	Collared Flycatcher	CA91682	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254820	WGS	200	50818756000	SAMEA3868735	21493693958	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326429	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868735	ERP014108	NA	NA	NA	ERS1055869	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055869	Collared Flycatcher	CJ23664	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254821	WGS	200	51129379800	SAMEA3868736	21495050488	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326430	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868736	ERP014108	NA	NA	NA	ERS1055870	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055870	Collared Flycatcher	CJ23960	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254822	WGS	200	51546407800	SAMEA3868737	21146724489	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326431	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868737	ERP014108	NA	NA	NA	ERS1055871	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055871	Collared Flycatcher	CL74312	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254824	WGS	200	44324405400	SAMEA3868739	18336476300	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326433	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868739	ERP014108	NA	NA	NA	ERS1055873	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055873	Collared Flycatcher	CS38135	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254825	WGS	200	52566132200	SAMEA3868740	22068255378	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326434	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868740	ERP014108	NA	NA	NA	ERS1055874	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055874	Collared Flycatcher	CS38136	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254826	WGS	200	53973333800	SAMEA3868741	22238606344	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326435	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868741	ERP014108	NA	NA	NA	ERS1055875	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055875	Collared Flycatcher	CS38137	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254827	WGS	200	54535956800	SAMEA3868742	22544865697	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326436	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868742	ERP014108	NA	NA	NA	ERS1055876	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055876	Collared Flycatcher	CS38139	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB12616	ERR1254823	WGS	200	50423624800	SAMEA3868738	21104467608	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1326432	Illumina HiSeq 2000	unspecified	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2016-04-26T00:00:00Z	SAMEA3868738	ERP014108	NA	NA	NA	ERS1055872	2016-04-25	2018-11-16	NA	NA	UPPSALA UNIVERISTY	2016-04-25T17:01:41Z	2016-02-10T09:15:07Z	public	ERS1055872	Collared Flycatcher	CS38134	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637360	WGS	221	27784538000	SAMEA2785380	12282324975	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593877	Illumina HiSeq 2000	OC_1_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785380	ERP007074	male	NA	NA	ERS555102	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:27:02Z	public	ERS555102	OC_1	OC_1	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637361	WGS	209	29722523366	SAMEA2785381	14198629167	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593878	Illumina HiSeq 2000	OC_2_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785381	ERP007074	male	NA	NA	ERS555103	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:29:17Z	public	ERS555103	OC_2	OC_2	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637362	WGS	217	28777787200	SAMEA2785382	12564348873	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593879	Illumina HiSeq 2000	OC_3_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785382	ERP007074	male	NA	NA	ERS555104	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:29:17Z	public	ERS555104	OC_3	OC_3	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637363	WGS	222	25979126000	SAMEA2785383	11624842837	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593880	Illumina HiSeq 2000	OC_4_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785383	ERP007074	male	NA	NA	ERS555105	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:29:17Z	public	ERS555105	OC_4	OC_4	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637364	WGS	222	23694046600	SAMEA2785384	10918470412	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593881	Illumina HiSeq 2000	OC_5_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785384	ERP007074	male	NA	NA	ERS555106	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:29:17Z	public	ERS555106	OC_5	OC_5	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637365	WGS	200	14767911200	SAMEA2785385	6491730727	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593882	Illumina HiSeq 2000	OC_6_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785385	ERP007074	female	NA	NA	ERS555107	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:29:17Z	public	ERS555107	OC_6	OC_6	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637366	WGS	200	19778646800	SAMEA2785386	8672888367	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593883	Illumina HiSeq 2000	OC_7_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785386	ERP007074	female	NA	NA	ERS555108	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:29:17Z	public	ERS555108	OC_7	OC_7	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637367	WGS	200	11816855600	SAMEA2785387	5062326330	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593884	Illumina HiSeq 2000	OC_8_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785387	ERP007074	female	NA	NA	ERS555109	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:29:17Z	public	ERS555109	OC_8	OC_8	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637368	WGS	200	37299001400	SAMEA2785388	15769468815	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593885	Illumina HiSeq 2000	OC_10_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785388	ERP007074	female	NA	NA	ERS555110	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:29:17Z	public	ERS555110	OC_10	OC_10	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637369	WGS	235	29577306468	SAMEA2785389	13631275956	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593886	Illumina HiSeq 2000	OC_HB1_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785389	ERP007074	male	NA	NA	ERS555111	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:26:14Z	public	ERS555111	OC_HB1	OC_HB1	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637370	WGS	229	35575800838	SAMEA2785390	16207749478	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593887	Illumina HiSeq 2000	OC_HB2_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785390	ERP007074	male	NA	NA	ERS555112	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:26:14Z	public	ERS555112	OC_HB2	OC_HB2	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637371	WGS	233	31160141512	SAMEA2785391	14350107268	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593888	Illumina HiSeq 2000	OC_HB3_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785391	ERP007074	male	NA	NA	ERS555113	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:26:14Z	public	ERS555113	OC_HB3	OC_HB3	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637372	WGS	246	25085473912	SAMEA2785392	11900720548	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593889	Illumina HiSeq 2000	OC_HB4_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785392	ERP007074	male	NA	NA	ERS555114	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T20:59:29Z	public	ERS555114	OC_HB4	OC_HB4	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637373	WGS	210	24920226360	SAMEA2785393	10472003297	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593890	Illumina HiSeq 2000	OC_HB5_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785393	ERP007074	male	NA	NA	ERS555115	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T20:59:29Z	public	ERS555115	OC_HB5	OC_HB5	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637374	WGS	200	13772522800	SAMEA2785394	5757720296	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593891	Illumina HiSeq 2000	OC_HB6_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785394	ERP007074	female	NA	NA	ERS555116	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T20:59:29Z	public	ERS555116	OC_HB6	OC_HB6	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637375	WGS	200	16569916400	SAMEA2785395	6942776974	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593892	Illumina HiSeq 2000	OC_HB7_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785395	ERP007074	female	NA	NA	ERS555117	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T20:59:29Z	public	ERS555117	OC_HB7	OC_HB7	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637376	WGS	200	8669314600	SAMEA2785396	3869892054	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593893	Illumina HiSeq 2000	OC_HB8_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785396	ERP007074	female	NA	NA	ERS555118	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T20:59:30Z	public	ERS555118	OC_HB8	OC_HB8	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637378	WGS	200	27516072200	SAMEA2785398	11788283688	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593895	Illumina HiSeq 2000	OC_HB10_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785398	ERP007074	female	NA	NA	ERS555120	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:43:43Z	public	ERS555120	OC_HB10	OC_HB10	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637505	WGS	200	15831693800	SAMEA2785558	7221237166	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593950	Illumina HiSeq 2000	I_D5-2_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785558	ERP007074	male	NA	NA	ERS555248	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:31:39Z	public	ERS555248	I_D5-2	I_D5-2	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR637506	WGS	200	17131330000	SAMEA2785559	8032336841	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593951	Illumina HiSeq 2000	I_D6-2_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785559	ERP007074	male	NA	NA	ERS555249	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:13:49Z	public	ERS555249	I_D6-2	I_D6-2	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR637507	WGS	200	10197882200	SAMEA2785560	4833645454	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593952	Illumina HiSeq 2000	I_DA-3_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785560	ERP007074	male	NA	NA	ERS555250	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:13:49Z	public	ERS555250	I_DA-3	I_DA-3	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR637508	WGS	200	12094503600	SAMEA2785561	5693040658	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593953	Illumina HiSeq 2000	I_DB-1_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785561	ERP007074	male	NA	NA	ERS555251	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:13:49Z	public	ERS555251	I_DB-1	I_DB-1	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR637509	WGS	200	25418142400	SAMEA2785562	10837117447	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593954	Illumina HiSeq 2000	I_E30-3_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785562	ERP007074	male	NA	NA	ERS555252	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:13:49Z	public	ERS555252	I_E30-3	I_E30-3	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR637510	WGS	200	26473703000	SAMEA2785563	11881584042	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593955	Illumina HiSeq 2000	I_F1-1_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785563	ERP007074	female	NA	NA	ERS555253	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:13:49Z	public	ERS555253	I_F1-1	I_F1-1	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR637511	WGS	200	18389846600	SAMEA2785564	7659410250	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593956	Illumina HiSeq 2000	I_F16-2_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785564	ERP007074	female	NA	NA	ERS555254	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:31:40Z	public	ERS555254	I_F16-2	I_F16-2	GCF_000247815.1	NA	ERC000011	NA	1
